序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
97,600519,贵州茅台,贵州茅台2024年报点评：顺利收官，目标理性,买入,华安证券,18,81.26,19.06,86.87,17.83,,,白酒Ⅱ,2025-04-03,https://pdf.dfcfw.com/pdf/H3_AP202504031650826748_1.pdf
98,600519,贵州茅台,适应需求变化，巩固发展根基,买入,信达证券,18,81.93,18.91,89.24,17.36,,,白酒Ⅱ,2025-04-03,https://pdf.dfcfw.com/pdf/H3_AP202504031650817218_1.pdf
99,600519,贵州茅台,24年业绩平稳兑现，稳健配置首选,买入,国金证券,18,,,,,,,白酒Ⅱ,2025-04-03,https://pdf.dfcfw.com/pdf/H3_AP202504031650735630_1.pdf
100,600519,贵州茅台,2025年目标务实，加速转型,持有,群益证券,18,82.75,19.0,89.79,17.0,,,白酒Ⅱ,2025-04-03,https://pdf.dfcfw.com/pdf/H3_AP202504031650726545_1.pdf
101,600519,贵州茅台,2024年年报点评：2024年圆满收官，彰显经营韧性,买入,东莞证券,18,,,,,,,白酒Ⅱ,2025-04-03,https://pdf.dfcfw.com/pdf/H3_AP202504031650726542_1.pdf
102,600519,贵州茅台,24年顺利收官，看好25年公司经营稳定增长,买入,东兴证券,18,91.21,15.49,,,,,白酒Ⅱ,2025-02-07,https://pdf.dfcfw.com/pdf/H3_AP202502071642864898_1.pdf
103,600519,贵州茅台,公司事件点评报告：茅台集团高质增长，目标稳中有进,买入,华鑫证券,18,79.65,18.5,,,,,白酒Ⅱ,2025-01-16,https://pdf.dfcfw.com/pdf/H3_AP202501161641947418_1.pdf
104,600519,贵州茅台,2024年圆满收官，2025年聚力转型发展,买入,中银证券,18,81.19,17.7,,,,,白酒Ⅱ,2025-01-07,https://pdf.dfcfw.com/pdf/H3_AP202501071641837036_1.pdf
105,600519,贵州茅台,24年顺利完成目标，25年聚焦供需适配,买入,西南证券,18,83.14,17.74,,,,,白酒Ⅱ,2025-01-06,https://pdf.dfcfw.com/pdf/H3_AP202501061641816389_1.pdf
106,600519,贵州茅台,2024年收入增长约15%，2025年经营目标理性务实,增持,国信证券,18,79.87,18.6,,,,,白酒Ⅱ,2025-01-05,https://pdf.dfcfw.com/pdf/H3_AP202501051641811877_1.pdf
107,600519,贵州茅台,贵州茅台24Q4预告：24年圆满收官,买入,华安证券,18,,,,,,,白酒Ⅱ,2025-01-05,https://pdf.dfcfw.com/pdf/H3_AP202501041641810995_1.pdf
108,600519,贵州茅台,顺利收官，2025着力“供需适配”,买入,中邮证券,18,81.56,18.25,,,,,白酒Ⅱ,2025-01-03,https://pdf.dfcfw.com/pdf/H3_AP202501031641800043_1.pdf
109,600519,贵州茅台,全年目标稳健兑现，多产品均衡发力,买入,东吴证券,18,79.06,18.82,,,,,白酒Ⅱ,2025-01-03,https://pdf.dfcfw.com/pdf/H3_AP202501031641608456_1.pdf
110,600519,贵州茅台,2024年生产经营情况点评：顺利收官，蓄力前行,买入,东莞证券,18,82.58,18.02,,,,,白酒Ⅱ,2025-01-03,https://pdf.dfcfw.com/pdf/H3_AP202501031641573183_1.pdf
111,600519,贵州茅台,公司事件点评报告：圆满收官，彰显韧性,买入,华鑫证券,18,79.65,18.7,,,,,白酒Ⅱ,2025-01-03,https://pdf.dfcfw.com/pdf/H3_AP202501031641521587_1.pdf
112,600519,贵州茅台,顺利完成目标，转型促进发展,买入,信达证券,18,80.71,18.44,,,,,白酒Ⅱ,2025-01-03,https://pdf.dfcfw.com/pdf/H3_AP202501021641518958_1.pdf
113,600519,贵州茅台,公司事件点评报告：转型推动供需适配，调整投放平衡渠道,买入,华鑫证券,18,79.71,19.1,,,,,白酒Ⅱ,2024-12-31,https://pdf.dfcfw.com/pdf/H3_AP202412311641487388_1.pdf
114,600519,贵州茅台,2025年经销商大会：聚力转型发展，深化市场导向,买入,东吴证券,18,79.51,19.23,,,,,白酒Ⅱ,2024-12-29,https://pdf.dfcfw.com/pdf/H3_AP202412291641463266_1.pdf
115,600519,贵州茅台,动态更新报告：渠道协同 稳中求进,买入,民生证券,18,83.73,18.0,,,,,白酒Ⅱ,2024-12-28,https://pdf.dfcfw.com/pdf/H3_AP202412281641461859_1.pdf
116,600519,贵州茅台,持续加强消费者层面的触达和转化，国际化思路清晰,增持,国信证券,18,81.41,18.7,,,,,白酒Ⅱ,2024-12-01,https://pdf.dfcfw.com/pdf/H3_AP202412011641130347_1.pdf
117,600519,贵州茅台,股东回报持续完善，适配供需运筹决胜,买入,东吴证券,18,80.26,18.93,,,,,白酒Ⅱ,2024-11-28,https://pdf.dfcfw.com/pdf/H3_AP202411281641103748_1.pdf
118,600519,贵州茅台,公司事件点评报告：渠道深度多元化，六大体系国际化,买入,华鑫证券,18,79.71,19.1,,,,,白酒Ⅱ,2024-11-28,https://pdf.dfcfw.com/pdf/H3_AP202411281641100483_1.pdf
119,600519,贵州茅台,公司深度报告：国酒飘香恒久远，定海神针风向标,买入,华鑫证券,18,79.71,18.9,,,,,白酒Ⅱ,2024-11-24,https://pdf.dfcfw.com/pdf/H3_AP202411231641041501_1.pdf
120,600519,贵州茅台,贵州茅台2024年三季报点评：主动控量助力企业稳健发展,买入,诚通证券,18,84.65,19.5,,,,,白酒Ⅱ,2024-11-12,https://pdf.dfcfw.com/pdf/H3_AP202411121640833820_1.pdf
121,600519,贵州茅台,中期分红发布，静待政策催化需求改善,买入,第一上海证券,18,84.4,19.1,,,,,白酒Ⅱ,2024-11-11,https://pdf.dfcfw.com/pdf/H3_AP202411111640809570_1.pdf
122,600519,贵州茅台,事件点评：中期分红落地，重视股东回报,买入,东莞证券,18,84.14,19.13,,,,,白酒Ⅱ,2024-11-11,https://pdf.dfcfw.com/pdf/H3_AP202411111640809247_1.pdf
123,600519,贵州茅台,公司事件点评报告：中期分红方案发布，利润分配持续兑现,买入,华鑫证券,18,90.68,17.8,,,,,白酒Ⅱ,2024-11-10,https://pdf.dfcfw.com/pdf/H3_AP202411091640803858_1.pdf
124,600519,贵州茅台,公司简评报告：Q3业绩符合预期，经营延续稳健,买入,东海证券,18,85.3,18.15,,,,,白酒Ⅱ,2024-11-04,https://pdf.dfcfw.com/pdf/H3_AP202411041640705904_1.pdf
125,600519,贵州茅台,点评报告：Q3业绩保持稳增长，茅台酒增长亮眼,增持,万联证券,18,92.51,16.56,,,,,白酒Ⅱ,2024-10-30,https://pdf.dfcfw.com/pdf/H3_AP202410301640590785_1.pdf
126,600519,贵州茅台,公司信息更新报告：锚定全年目标，业绩平稳符合预期,买入,开源证券,18,87.78,17.8,,,,,酿酒行业,2024-10-29,https://pdf.dfcfw.com/pdf/H3_AP202410291640582093_1.pdf
127,600519,贵州茅台,2024年三季报点评：业绩符合预期，延续稳健增长,买入,西南证券,18,84.72,18.4,,,,,白酒Ⅱ,2024-10-29,https://pdf.dfcfw.com/pdf/H3_AP202410291640559965_1.pdf
128,600519,贵州茅台,贵州茅台2024年三季报点评：Q3业绩增13%，茅台酒增长稳健,买入,国元证券,18,87.78,17.76,,,,,白酒Ⅱ,2024-10-29,https://pdf.dfcfw.com/pdf/H3_AP202410291640557377_1.pdf
129,600519,贵州茅台,3季度业绩稳健增长，2024年目标业绩有望顺利实现,买入,中银证券,18,82.4,18.9,,,,,白酒Ⅱ,2024-10-28,https://pdf.dfcfw.com/pdf/H3_AP202410281640551666_1.pdf
130,600519,贵州茅台,前三季度经营稳健，达成全年目标可期,持有,群益证券,18,86.33,18.0,,,,,白酒Ⅱ,2024-10-28,https://pdf.dfcfw.com/pdf/H3_AP202410281640533522_1.pdf
131,600519,贵州茅台,贵州茅台：业绩符合预期，全年目标有望达成,买入,太平洋,18,84.99,18.34,,,,,白酒Ⅱ,2024-10-28,https://pdf.dfcfw.com/pdf/H3_AP202410281640533282_1.pdf
132,600519,贵州茅台,第三季度茅台酒增速快于整体，全年15%收入增速可期,增持,国信证券,18,81.43,19.1,,,,,白酒Ⅱ,2024-10-28,https://pdf.dfcfw.com/pdf/H3_AP202410281640532918_1.pdf
133,600519,贵州茅台,营收利润符合预期，静待需求改善,买入,中邮证券,18,84.95,18.35,,,,,白酒Ⅱ,2024-10-28,https://pdf.dfcfw.com/pdf/H3_AP202410281640530300_1.pdf
134,600519,贵州茅台,2024年前三季度业绩点评：目标稳步兑现，优化量价统筹,买入,东吴证券,18,81.55,19.12,,,,,白酒Ⅱ,2024-10-27,https://pdf.dfcfw.com/pdf/H3_AP202410271640529302_1.pdf
135,600519,贵州茅台,贵州茅台2024Q3点评：行稳致远,买入,华安证券,18,82.03,19.0,,,,,白酒Ⅱ,2024-10-27,https://pdf.dfcfw.com/pdf/H3_AP202410271640527806_1.pdf
136,600519,贵州茅台,公司事件点评报告：业绩持续稳增长，定海神针作用强,买入,华鑫证券,18,90.68,17.2,,,,,白酒Ⅱ,2024-10-27,https://pdf.dfcfw.com/pdf/H3_AP202410261640525377_1.pdf
137,600519,贵州茅台,2024年三季报点评：Q3营收显韧性 年度目标兑现可期,买入,民生证券,18,,,,,,,白酒Ⅱ,2024-10-26,https://pdf.dfcfw.com/pdf/H3_AP202410261640525312_1.pdf
138,600519,贵州茅台,Q3业绩符合预期，稳字当头韧性强,买入,国金证券,18,,,,,,,白酒Ⅱ,2024-10-26,https://pdf.dfcfw.com/pdf/H3_AP202410261640525001_1.pdf
139,600519,贵州茅台,实施注销式回购，提振市场信心,增持,国信证券,18,86.78,14.6,,,,,白酒Ⅱ,2024-09-23,https://pdf.dfcfw.com/pdf/H3_AP202409231639978376_1.pdf
140,600519,贵州茅台,回购彰显态度，重视股东回报一以贯之,买入,东吴证券,18,83.58,15.12,,,,,白酒Ⅱ,2024-09-22,https://pdf.dfcfw.com/pdf/H3_AP202409221639974148_1.pdf
141,600519,贵州茅台,事件点评：回购提振信心，彰显龙头担当,买入,东莞证券,18,91.04,13.88,,,,,白酒Ⅱ,2024-09-22,https://pdf.dfcfw.com/pdf/H3_AP202409221639973523_1.pdf
142,600519,贵州茅台,公司事件点评报告：上市以来首次回购，提振市场信心,买入,华鑫证券,18,93.85,13.5,,,,,白酒Ⅱ,2024-09-22,https://pdf.dfcfw.com/pdf/H3_AP202409211639972601_1.pdf
143,600519,贵州茅台,首次拟回购注销，价值持续凸显,买入,国金证券,18,86.316,14.64,,,,,白酒Ⅱ,2024-09-22,https://pdf.dfcfw.com/pdf/H3_AP202409211639972569_1.pdf
144,600519,贵州茅台,收入略超预期，承诺未来三年分红重视股东回报,买入,太平洋,18,88.46,16.24,,,,,白酒Ⅱ,2024-08-15,https://pdf.dfcfw.com/pdf/H3_AP202408151639286282_1.pdf
145,600519,贵州茅台,季度业绩再超预期，分红规划彰显担当,买入,第一上海证券,18,93.4,15.3,,,,,白酒Ⅱ,2024-08-13,https://pdf.dfcfw.com/pdf/H3_AP202408131639262288_1.pdf
146,600519,贵州茅台,2024年中报业绩点评报告：系列酒增速亮眼，直销渠道占比有所下降,增持,万联证券,18,92.51,15.52,,,,,白酒Ⅱ,2024-08-13,https://pdf.dfcfw.com/pdf/H3_AP202408131639260929_1.pdf
147,600519,贵州茅台,业绩势能不减，高分红稳定市场信心,买入,东兴证券,18,90.4,15.74,,,,,白酒Ⅱ,2024-08-13,https://pdf.dfcfw.com/pdf/H3_AP202408131639258270_1.pdf
148,600519,贵州茅台,公司简评报告：业绩维持稳健，分红比例显著提升,买入,东海证券,18,92.36,15.55,,,,,白酒Ⅱ,2024-08-13,https://pdf.dfcfw.com/pdf/H3_AP202408131639254860_1.pdf
149,600519,贵州茅台,业绩略超市场预期，分红规划提振信心,买入,华金证券,18,90.19,15.9,,,,,白酒Ⅱ,2024-08-12,https://pdf.dfcfw.com/pdf/H3_AP202408121639246442_1.pdf
150,600519,贵州茅台,现金分红提振信心，2季度业绩表现稳健,买入,中银证券,18,86.9,16.5,,,,,白酒Ⅱ,2024-08-12,https://pdf.dfcfw.com/pdf/H3_AP202408121639235302_1.pdf
151,600519,贵州茅台,公司信息更新报告：业绩好于预期，分红方案诚意十足,买入,开源证券,18,97.21,14.8,,,,,白酒Ⅱ,2024-08-12,https://pdf.dfcfw.com/pdf/H3_AP202408121639233739_1.pdf
152,600519,贵州茅台,24H1收入靓丽增长，分红规划提振信心,买入,西南证券,18,91.87,15.57,,,,,白酒Ⅱ,2024-08-12,https://pdf.dfcfw.com/pdf/H3_AP202408121639233679_1.pdf
153,600519,贵州茅台,24H1业绩略超预期，分红规划提振信心,买入,山西证券,18,89.82,15.9,,,,,白酒Ⅱ,2024-08-12,https://pdf.dfcfw.com/pdf/H3_AP202408121639233068_1.pdf
154,600519,贵州茅台,营收利润均略超预期，未来三年每年分红率不低于75%,买入,中邮证券,18,84.95,16.91,,,,,白酒Ⅱ,2024-08-11,https://pdf.dfcfw.com/pdf/H3_AP202408111639232343_1.pdf
155,600519,贵州茅台,贵州茅台2024年中报点评：Q2业绩增16%，规划分红率75%,买入,国元证券,18,89.13,16.12,,,,,白酒Ⅱ,2024-08-11,https://pdf.dfcfw.com/pdf/H3_AP202408111639231195_1.pdf
156,600519,贵州茅台,第二季度收入增速稳健，分红率指引积极,增持,国信证券,18,86.78,16.5,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639224702_1.pdf
157,600519,贵州茅台,半年收官发展稳健，分红规划提振信心,买入,信达证券,18,93.1,15.37,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639215987_1.pdf
158,600519,贵州茅台,2024年中报点评：业绩稳健显韧性 分红规划塑信心,买入,民生证券,18,85.15,17.0,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639213628_1.pdf
159,600519,贵州茅台,贵州茅台2024Q2点评：淡季超预期，三年分红重回报,买入,华安证券,18,94.02,15.22,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639213432_1.pdf
160,600519,贵州茅台,H1业绩稳健，提升分红优化股东回报,增持,群益证券,18,88.14,16.0,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639212456_1.pdf
161,600519,贵州茅台,Q2业绩超预期，分红规划托底情绪,买入,国金证券,18,89.12,16.05,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639212426_1.pdf
162,600519,贵州茅台,2024年半年报点评：Q2业绩良性，品牌势能延续,买入,东莞证券,18,91.04,15.71,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639212421_1.pdf
163,600519,贵州茅台,公司事件点评报告：Q2业绩超预期，龙头韧性仍足,买入,华鑫证券,18,93.85,15.2,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639212394_1.pdf
164,600519,贵州茅台,2024H1业绩点评：提分红呵护股东回报，调渠道帮助稳定价盘,买入,东吴证券,18,84.35,16.96,,,,,白酒Ⅱ,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639212073_1.pdf
165,600519,贵州茅台,释放风险，提升价值,买入,东吴证券,18,84.35,17.67,,,,,白酒Ⅱ,2024-07-03,https://pdf.dfcfw.com/pdf/H3_AP202407031637495443_1.pdf
166,600519,贵州茅台,坚守本源，立足长远,买入,华金证券,18,96.47,17.0,,,,,白酒Ⅱ,2024-06-04,https://pdf.dfcfw.com/pdf/H3_AP202406041635372428_1.pdf
167,600519,贵州茅台,公司事件点评报告：品质第一，行稳致远,买入,华鑫证券,18,93.85,17.6,,,,,白酒Ⅱ,2024-06-02,https://pdf.dfcfw.com/pdf/H3_AP202406021635197711_1.pdf
168,600519,贵州茅台,坚持长期主义，兼顾发展质量,增持,国信证券,18,91.04,18.4,,,,,白酒Ⅱ,2024-06-02,https://pdf.dfcfw.com/pdf/H3_AP202406021635196757_1.pdf
169,600519,贵州茅台,立足长远发展，坚守五大核心,买入,信达证券,18,94.3,17.75,,,,,白酒Ⅱ,2024-05-30,https://pdf.dfcfw.com/pdf/H3_AP202405301634928825_1.pdf
170,600519,贵州茅台,一季度收入增长18%，利润率受生产节奏扰动,买入,国信证券,18,91.04,18.8,,,,,白酒Ⅱ,2024-05-06,https://pdf.dfcfw.com/pdf/H3_AP202405061632468974_1.pdf
171,600519,贵州茅台,公司信息更新报告：收入高增势头不减，市场化改革进程持续,买入,开源证券,18,97.21,17.5,,,,,白酒Ⅱ,2024-05-01,https://pdf.dfcfw.com/pdf/H3_AP202405011632177618_1.pdf
172,600519,贵州茅台,贵州茅台24年一季报点评：开门红顺利,买入,华安证券,18,94.02,18.12,,,,,白酒Ⅱ,2024-04-30,https://pdf.dfcfw.com/pdf/H3_AP202404301632101933_1.pdf
173,600519,贵州茅台,收入略超预期，一季度顺利实现开门红,买入,太平洋,18,92.94,18.39,,,,,白酒Ⅱ,2024-04-30,https://pdf.dfcfw.com/pdf/H3_AP202404301631845013_1.pdf
174,600519,贵州茅台,收入增长略超预期，经营现金流质量高,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631593834_1.pdf
175,600519,贵州茅台,1季度茅台酒和系列酒齐头并进，传统渠道占比提升,买入,中银证券,18,91.0,18.8,,,,,白酒Ⅱ,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631589275_1.pdf
176,600519,贵州茅台,2024年一季报点评：2024Q1业绩稳健增长，产品渠道均衡发展,买入,东莞证券,18,94.44,18.1,,,,,白酒Ⅱ,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631568391_1.pdf
177,600519,贵州茅台,贵州茅台2024一季报点评：韧性充足，Q1稳健增长,买入,国元证券,18,93.98,18.19,,,,,白酒Ⅱ,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631567056_1.pdf
178,600519,贵州茅台,2024年一季报点评：24Q1收入超预期，顺利实现开门红,买入,西南证券,18,94.7,18.05,,,,,白酒Ⅱ,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631565762_1.pdf
179,600519,贵州茅台,2024Q1季报点评：销售稳定兑现，着眼长期价值,买入,东吴证券,18,91.94,18.59,,,,,白酒Ⅱ,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631564500_1.pdf
180,600519,贵州茅台,Q1收入增幅超预期，龙头乘风破浪,买入,国金证券,18,,,,,,,白酒Ⅱ,2024-04-28,https://pdf.dfcfw.com/pdf/H3_AP202404281631515519_1.pdf
181,600519,贵州茅台,公司事件点评报告：收入略超预期，彰显龙头韧性,买入,华鑫证券,18,93.85,18.2,,,,,白酒Ⅱ,2024-04-28,https://pdf.dfcfw.com/pdf/H3_AP202404271631501346_1.pdf
182,600519,贵州茅台,2024年一季报点评：Q1顺利开门红，增长势头强劲,买入,民生证券,18,,,,,,,白酒Ⅱ,2024-04-27,https://pdf.dfcfw.com/pdf/H3_AP202404271631505184_1.pdf
183,600519,贵州茅台,业绩增长再超预期，24年目标稳步前行,买入,第一上海证券,18,93.2,17.7,,,,,白酒Ⅱ,2024-04-12,https://pdf.dfcfw.com/pdf/H3_AP202404121630175786_1.pdf
184,600519,贵州茅台,年报点评：业绩稳健 势能延续,买入,申港证券,18,92.17,18.03,,,,,白酒Ⅱ,2024-04-12,https://pdf.dfcfw.com/pdf/H3_AP202404121630174779_1.pdf
185,600519,贵州茅台,业绩表现优异，24年势能不减,买入,东兴证券,18,93.34,17.81,,,,,白酒Ⅱ,2024-04-11,https://pdf.dfcfw.com/pdf/H3_AP202404111630137605_1.pdf
186,600519,贵州茅台,23年靓丽收官，24年定调积极,买入,西南证券,18,94.7,18.11,,,,,白酒Ⅱ,2024-04-08,https://pdf.dfcfw.com/pdf/H3_AP202404081630054767_1.pdf
187,600519,贵州茅台,贵州茅台：业绩超预期，2024年增长信心充足,买入,太平洋,18,,,,,,,白酒Ⅱ,2024-04-08,https://pdf.dfcfw.com/pdf/H3_AP202404081630051877_1.pdf
188,600519,贵州茅台,公司信息更新报告：冲刺之年，势能不减,买入,开源证券,18,97.21,17.6,,,,,白酒Ⅱ,2024-04-07,https://pdf.dfcfw.com/pdf/H3_AP202404071630039405_1.pdf
189,600519,贵州茅台,i茅台平台和茅台1935带动营收快速增长，未来两年业绩增长确定性高,买入,中银证券,18,91.0,18.8,,,,,白酒Ⅱ,2024-04-07,https://pdf.dfcfw.com/pdf/H3_AP202404071630034354_1.pdf
190,600519,贵州茅台,贵州茅台2023年报点评：韧性强劲，量价齐升,买入,国元证券,18,93.98,18.25,,,,,白酒Ⅱ,2024-04-07,https://pdf.dfcfw.com/pdf/H3_AP202404071630032484_1.pdf
191,600519,贵州茅台,贵州茅台23年报点评：增长势能足冲刺十四五,买入,华安证券,18,94.02,18.24,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629807170_1.pdf
192,600519,贵州茅台,2023年营收增长18%，2024年经营目标积极,买入,国信证券,18,91.04,18.8,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629773538_1.pdf
193,600519,贵州茅台,2023年业绩点评报告：业绩稳增长，产品矩阵构建&渠道优化成果显效,增持,万联证券,18,94.31,18.17,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629713282_1.pdf
194,600519,贵州茅台,23年完成全年目标，24年发展势能可期,买入,山西证券,18,92.89,18.5,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629701603_1.pdf
195,600519,贵州茅台,2023年年报点评：23年靓丽收官，24年势能延续,买入,民生证券,18,93.97,18.0,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629691345_1.pdf
196,600519,贵州茅台,2023年年报点评：2023年再创佳绩，彰显龙头韧性,买入,东莞证券,18,94.44,18.15,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629690497_1.pdf
197,600519,贵州茅台,公司事件点评报告：业绩超预期，龙头引领行业信心,买入,华鑫证券,18,93.85,18.3,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629690041_1.pdf
198,600519,贵州茅台,量价齐升，稳健前行,增持,群益证券,18,93.52,18.0,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629688714_1.pdf
199,600519,贵州茅台,业绩再超预告兑现，夯实内功稳步前进,买入,国金证券,18,94.41,18.15,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629687842_1.pdf
200,600519,贵州茅台,2023年年报点评：巍巍巨轮，稳步前行,买入,东吴证券,18,92.79,18.47,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629687589_1.pdf
201,600519,贵州茅台,营收增速创新高，产品矩阵强构建,买入,信达证券,18,94.25,18.19,,,,,白酒Ⅱ,2024-04-03,https://pdf.dfcfw.com/pdf/H3_AP202404031629685986_1.pdf
