序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
536,600519,贵州茅台,2020年度生产经营情况点评：全年增长稳健，十四五目标确保稳定增长,增持,川财证券,18,,,,,,,白酒Ⅱ,2021-01-06,https://pdf.dfcfw.com/pdf/H3_AP202101061447784096_1.pdf
537,600519,贵州茅台,贵州茅台经营数据点评：收入达成目标，十三五完美收官,买入,太平洋,18,,,,,,,白酒Ⅱ,2021-01-05,https://pdf.dfcfw.com/pdf/H3_AP202101051447385555_1.pdf
538,600519,贵州茅台,“十三五”稳健收官，新一年行稳致远,持有,群益证券,18,,,,,,,白酒Ⅱ,2021-01-05,https://pdf.dfcfw.com/pdf/H3_AP202101051447347087_1.pdf
539,600519,贵州茅台,业绩预告略超我们预期，业务成长确定性仍最强,买入,华安证券,18,,,,,,,白酒Ⅱ,2021-01-04,https://pdf.dfcfw.com/pdf/H3_AP202101041446860355_1.pdf
540,600519,贵州茅台,2020年度生产经营情况点评：整体经营稳健，“十四五”行以致远,买入,民生证券,18,,,,,,,白酒Ⅱ,2021-01-04,https://pdf.dfcfw.com/pdf/H3_AP202101031446667714_1.pdf
541,600519,贵州茅台,再划转股份或超预期，十四五可展望年增双位数,买入,华安证券,18,,,,,,,白酒Ⅱ,2020-12-24,https://pdf.dfcfw.com/pdf/H3_AP202012241443445632_1.pdf
542,600519,贵州茅台,重大事件快评：十三五圆满收官，十四五开启高质量发展新征程,买入,国信证券,18,,,,,,,白酒Ⅱ,2020-12-22,https://pdf.dfcfw.com/pdf/H3_AP202012221442631792_1.pdf
543,600519,贵州茅台,事项点评报告：Q4直销放量渠道优化进行时，飞天批价仍坚挺,增持,万联证券,18,,,,,,,白酒Ⅱ,2020-11-30,https://pdf.dfcfw.com/pdf/H3_AP202011301434690578_1.pdf
544,600519,贵州茅台,贵州茅台三季报点评：主营业务稳健，直销比例同比提升,买入,太平洋,18,,,,,,,白酒Ⅱ,2020-10-29,https://pdf.dfcfw.com/pdf/H3_AP202010291424614577_1.pdf
545,600519,贵州茅台,直营渠道持续改善 稳步实现全年目标,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2020-10-27,https://pdf.dfcfw.com/pdf/H3_AP202010271423970619_1.pdf
546,600519,贵州茅台,业绩低于预期，未来增长确定性高，值得长期坚守,买入,中银证券,18,,,,,,,白酒Ⅱ,2020-10-27,https://pdf.dfcfw.com/pdf/H3_AP202010271423967644_1.pdf
547,600519,贵州茅台,2020三季报点评：直营占比继续提升，全年双位数增长有望顺利达成,买入,国信证券,18,,,,,,,白酒Ⅱ,2020-10-27,https://pdf.dfcfw.com/pdf/H3_AP202010271423959276_1.pdf
548,600519,贵州茅台,季报点评报告：稳健发展为先，直营继续发力,增持,万联证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423731982_1.pdf
549,600519,贵州茅台,业绩平稳增长，直营占比继续提升,买入,山西证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423719955_1.pdf
550,600519,贵州茅台,前三季度净利润增11%，增长稳健,持有,群益证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423707286_1.pdf
551,600519,贵州茅台,业绩稳定增长，全年目标无虞,买入,国金证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423692255_1.pdf
552,600519,贵州茅台,收入利润稳健增长 全年目标达成可期,买入,华金证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423687292_1.pdf
553,600519,贵州茅台,渠道改革初见成效，直营占比持续提升,买入,西南证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423685688_1.pdf
554,600519,贵州茅台,2020年三季报点评：直营渠道持续放量，全年增长目标确定性高,增持,川财证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423662758_1.pdf
555,600519,贵州茅台,2020年三季报点评：直营支撑公司增长，全年任务稳步推进,买入,民生证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423643256_1.pdf
556,600519,贵州茅台,十三五有望平稳收官，十四五仍值得期待,买入,华安证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423643213_1.pdf
557,600519,贵州茅台,Q3稳健，且看长远,买入,东吴证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423579991_1.pdf
558,600519,贵州茅台,公司信息更新报告：直营渠道高增长，茅台酒稳健发展,买入,开源证券,18,,,,,,,白酒Ⅱ,2020-10-26,https://pdf.dfcfw.com/pdf/H3_AP202010261423575965_1.pdf
559,600519,贵州茅台,直营占比继续提升，龙头业绩稳健增长,买入,东兴证券,18,,,,,,,白酒Ⅱ,2020-07-30,https://pdf.dfcfw.com/pdf/H3_AP202007301395319615_1.pdf
560,600519,贵州茅台,改革深化，行稳致远,买入,新时代证券,18,,,,,,,白酒Ⅱ,2020-07-30,https://pdf.dfcfw.com/pdf/H3_AP202007301395244149_1.pdf
561,600519,贵州茅台,半年报点评报告：直营加速放量，全年目标底气十足,增持,万联证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395101381_1.pdf
562,600519,贵州茅台,2020年中报点评：直营渠道持续放量，全年10%增长确定性高,增持,川财证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395100566_1.pdf
563,600519,贵州茅台,时间过半任务过半，核心资产稳健前行,买入,东吴证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395079376_1.pdf
564,600519,贵州茅台,业绩稳健增长，直营渠道加速落地,买入,山西证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395072682_1.pdf
565,600519,贵州茅台,2020年半年点评：任务过半目标如期完成，直营渠道放量显著提速,买入,民生证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395064058_1.pdf
566,600519,贵州茅台,业绩稳健增长，未来确定性高,买入,中银证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395049936_1.pdf
567,600519,贵州茅台,收入利润稳健增长 持续彰显龙头风范,买入,华金证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395034248_1.pdf
568,600519,贵州茅台,中报符合预期，唯需紧密关注供给,买入,华安证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395010144_1.pdf
569,600519,贵州茅台,贵州茅台中报点评：短期减速不改长期逻辑，报表质量明显回升,买入,太平洋,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291395003008_1.pdf
570,600519,贵州茅台,行稳致远，直营占比持续提升,买入,西南证券,18,,,,,,,酿酒行业,2020-07-29,https://pdf.dfcfw.com/pdf/H3_AP202007291394998563_1.pdf
571,600519,贵州茅台,产能释放新周期，量价齐升仍可期,买入,华安证券,18,,,,,,,白酒Ⅱ,2020-07-28,https://pdf.dfcfw.com/pdf/H3_AP202007281394684919_1.pdf
572,600519,贵州茅台,酱香龙头扬帆起航，20Q1稳健增长,买入,国金证券,18,,,,,,,白酒Ⅱ,2020-04-30,https://pdf.dfcfw.com/pdf/H3_AP202004301379098121_1.pdf
573,600519,贵州茅台,季报点评报告：Q1如期开门红，龙头表率为板块注入强心针,增持,万联证券,18,,,,,,,白酒Ⅱ,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378974109_1.pdf
574,600519,贵州茅台,渠道吸纳能力强，业绩如期实现双位数增长,买入,中银证券,18,,,,,,,白酒Ⅱ,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378964688_1.pdf
575,600519,贵州茅台,压力下显成色，向确定性要溢价,买入,东吴证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378862313_1.pdf
576,600519,贵州茅台,业绩稳健增长，全年无忧,买入,西南证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378850031_1.pdf
577,600519,贵州茅台,收入利润均超预期 疫情下凸显龙头确定性,买入,第一上海证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378849481_1.pdf
578,600519,贵州茅台,公司信息更新报告：一季报迎来开门红，2020年业绩确定性强,买入,开源证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378840371_1.pdf
579,600519,贵州茅台,起锚“后千亿”开局良好，直营贡献率提升,买入,新时代证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378838878_1.pdf
580,600519,贵州茅台,贵州茅台一季报点评：业绩略超预期，龙头抗风险能力凸显,买入,太平洋,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378835815_1.pdf
581,600519,贵州茅台,2020年一季报点评：20Q1业绩稳健增长，全年业绩确定性仍冠绝行业,买入,民生证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378830420_1.pdf
582,600519,贵州茅台,2020年一季报点评：渠道改革效果明显，一季报业绩稳健,增持,川财证券,18,,,,,,,白酒Ⅱ,2020-04-28,https://pdf.dfcfw.com/pdf/H3_AP202004281378829109_1.pdf
583,600519,贵州茅台,股价再创新高，2020年业绩确定性强,增持,川财证券,18,,,,,,,白酒Ⅱ,2020-04-24,https://pdf.dfcfw.com/pdf/H3_AP202004231378528832_1.pdf
584,600519,贵州茅台,年报点评报告：2019顺利收官略超指引，后千亿时代发展可期,增持,万联证券,18,,,,,,,白酒Ⅱ,2020-04-23,https://pdf.dfcfw.com/pdf/H3_AP202004231378486039_1.pdf
585,600519,贵州茅台,"2019 results largely in line, resilient growth ahead",买入,高盛高华证券,18,,,,,,,白酒Ⅱ,2020-04-23,https://pdf.dfcfw.com/pdf/H3_AP202004231378463679_1.pdf
586,600519,贵州茅台,19年完美收官，业绩稳健增长,买入,山西证券,18,,,,,,,白酒Ⅱ,2020-04-23,https://pdf.dfcfw.com/pdf/H3_AP202004231378451461_1.pdf
587,600519,贵州茅台,19年顺利收官，20年拥抱确定性,买入,国金证券,18,,,,,,,白酒Ⅱ,2020-04-23,https://pdf.dfcfw.com/pdf/H3_AP202004231378451443_1.pdf
588,600519,贵州茅台,公司信息更新报告：直营如期提速，业绩增长稳健,买入,开源证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378392899_1.pdf
589,600519,贵州茅台,量价齐升，带动业绩稳健增长,买入,西南证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378390950_1.pdf
590,600519,贵州茅台,贵州茅台年报：净利润略超预期，继续维持健康增长,买入,太平洋,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378387521_1.pdf
591,600519,贵州茅台,2019年报点评：2019年实现稳健增长，2020年确定性仍冠绝行业,买入,民生证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378387517_1.pdf
592,600519,贵州茅台,而今迈步从头越，穿越周期看茅台,买入,东吴证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378387387_1.pdf
593,600519,贵州茅台,收入稳中有升，直销渠道改革推进,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378385430_1.pdf
594,600519,贵州茅台,2019稳健收官，2020值得期待,买入,中银证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378382944_1.pdf
595,600519,贵州茅台,2019年报点评：贵州茅台业绩符合预期，全年10%收入目标不改,增持,川财证券,18,,,,,,,白酒Ⅱ,2020-04-22,https://pdf.dfcfw.com/pdf/H3_AP202004221378379103_1.pdf
596,600519,贵州茅台,公司信息更新报告：行业逐渐回暖，公司稳中求进,买入,开源证券,18,,,,,,,白酒Ⅱ,2020-04-02,https://pdf.dfcfw.com/pdf/H3_AP202004021377521038_1.pdf
597,600519,贵州茅台,公司首次覆盖报告：量价空间充足，增长确定性强,买入,开源证券,18,,,,,,,白酒Ⅱ,2020-03-19,https://pdf.dfcfw.com/pdf/H3_AP202003191376662101_1.pdf
598,600519,贵州茅台,贵州茅台：新老交棒，后千亿时代延续上升周期,买入,太平洋,18,,,,,,,白酒Ⅱ,2020-03-06,https://pdf.dfcfw.com/pdf/H3_AP202003061375943951_1.pdf
599,600519,贵州茅台,事件点评：公司人事发生变动，“后千亿”时代可期,增持,川财证券,18,,,,,,,白酒Ⅱ,2020-03-05,https://pdf.dfcfw.com/pdf/H3_AP202003051375874693_1.pdf
600,600519,贵州茅台,行稳方致远，质地享溢价,买入,东吴证券,18,,,,,,,白酒Ⅱ,2020-03-02,https://pdf.dfcfw.com/pdf/H3_AP202003021375719586_1.pdf
601,600519,贵州茅台,首次覆盖报告：行稳致远，工匠精神打造液体金字塔,增持,万联证券,18,,,,,,,白酒Ⅱ,2020-02-25,https://pdf.dfcfw.com/pdf/H3_AP202002251375453012_1.pdf
602,600519,贵州茅台,业绩略低于预期，稳基础，期待后千亿时代,买入,西南证券,18,,,,,,,白酒Ⅱ,2020-01-06,https://pdf.dfcfw.com/pdf/H3_AP202001061373602723_1.pdf
603,600519,贵州茅台,2019年低于预期，2020年稳字当头，提价可能性仍然存在,买入,中银国际,18,,,,,,,白酒Ⅱ,2020-01-05,https://pdf.dfcfw.com/pdf/H3_AP202001051373518059_1.pdf
604,600519,贵州茅台,重视稳健发展，后千亿时代增长动力足,买入,华金证券,18,,,,,,,白酒Ⅱ,2020-01-03,https://pdf.dfcfw.com/pdf/H3_AP202001031373441558_1.pdf
605,600519,贵州茅台,贵州茅台：销量计划超预期，无需担忧季度波动,买入,太平洋,18,,,,,,,白酒Ⅱ,2020-01-03,https://pdf.dfcfw.com/pdf/H3_AP202001031373441541_1.pdf
606,600519,贵州茅台,基础建设年，稳中求进取,买入,东吴证券,18,,,,,,,白酒Ⅱ,2020-01-03,https://pdf.dfcfw.com/pdf/H3_AP202001031373440117_1.pdf
607,600519,贵州茅台,事件点评：贵州茅台利润增速不及预期，2020年将以稳为主线,增持,川财证券,18,,,,,,,白酒Ⅱ,2020-01-02,https://pdf.dfcfw.com/pdf/H3_AP202001021373398425_1.pdf
608,600519,贵州茅台,强基固本“后千亿”，2020规划量超市场预期,买入,新时代证券,18,,,,,,,白酒Ⅱ,2019-12-30,https://pdf.dfcfw.com/pdf/H3_AP201912301372985513_1.pdf
609,600519,贵州茅台,事件点评：贵州茅台明年计划量3.45万吨，自营规模将大幅提升,增持,川财证券,18,,,,,,,白酒Ⅱ,2019-12-27,https://pdf.dfcfw.com/pdf/H3_AP201912271372774726_1.pdf
610,600519,贵州茅台,贵州茅台：茅台股权划转，助力政府融资发展,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-12-26,https://pdf.dfcfw.com/pdf/H3_AP201912261372629453_1.pdf
611,600519,贵州茅台,Direct sales continue to increase,增持,中国银河国际证券,18,,,,,,,白酒Ⅱ,2019-10-18,https://pdf.dfcfw.com/pdf/H3_AP201910181369148482_1.pdf
612,600519,贵州茅台,2019年三季报点评：业绩短期不及预期，确认节奏保守是主因,买入,民生证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368935129_1.pdf
613,600519,贵州茅台,贵州茅台2019Q3财报点评：渠道改革任重道远，价格管控能力凸显,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368918284_1.pdf
614,600519,贵州茅台,直营比例已现拐点，期待持续提升,买入,西南证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368911992_1.pdf
615,600519,贵州茅台,经营稳步向前，直销陆续放量,买入,华金证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368891104_1.pdf
616,600519,贵州茅台,体系调整时，稳增长可期,买入,东吴证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368885150_1.pdf
617,600519,贵州茅台,营收稳健增长，未来一年存在提价的可能性,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368871633_1.pdf
618,600519,贵州茅台,2019年三季报点评：Q3增速同比有所提升,买入,东莞证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368870927_1.pdf
619,600519,贵州茅台,贵州茅台三季报点评：多措并举，批价理性回归，发货节奏拖累季度业绩略低预期,买入,新时代证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368868867_1.pdf
620,600519,贵州茅台,贵州茅台：明年股价空间取决于未来酒价涨幅,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368867512_1.pdf
621,600519,贵州茅台,业绩略低预期，需求依旧强劲,买入,国金证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910161368856303_1.pdf
622,600519,贵州茅台,2019年三季报点评：直营逐步落地，全年14%的收入增长目标可期,增持,川财证券,18,,,,,,,白酒Ⅱ,2019-10-16,https://pdf.dfcfw.com/pdf/H3_AP201910151368805648_1.pdf
623,600519,贵州茅台,贵州茅台：集团销售方案好于预期，旺季放量业绩可期,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-08-14,https://pdf.dfcfw.com/pdf/H3_AP201908141343638023_1.pdf
624,600519,贵州茅台,茅台集团营销方案落地，期待旺季放量加快,买入,华金证券,18,,,,,,,白酒Ⅱ,2019-08-12,https://pdf.dfcfw.com/pdf/H3_AP201908121343010394_1.pdf
625,600519,贵州茅台,贵州茅台事件点评：关联交易合理解决，旺季放量有望带动板块小高潮,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-08-12,https://pdf.dfcfw.com/pdf/H3_AP201908121343004477_1.pdf
626,600519,贵州茅台,关联交易计划好于市场预期，3季度有望快速增长,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-08-12,https://pdf.dfcfw.com/pdf/H3_AP201908121342939900_1.pdf
627,600519,贵州茅台,事件点评：贵州茅台关联交易金额符合预期，多措并举控价,增持,川财证券,18,,,,,,,白酒Ⅱ,2019-08-12,https://pdf.dfcfw.com/pdf/H3_AP201908121342919170_1.pdf
628,600519,贵州茅台,贵州茅台中报分析：报表销量或超预期，吨价和预收款合理，净利率提升,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-07-22,https://pdf.dfcfw.com/pdf/H3_AP201907221340532513_1.pdf
629,600519,贵州茅台,存在成长空间，增速虽有下行，不必过分担心,增持,中邮证券,18,,,,,,,白酒Ⅱ,2019-07-19,https://pdf.dfcfw.com/pdf/H3_AP201907191339843322_1.pdf
630,600519,贵州茅台,贵州茅台中报点评：Q2业绩增速放缓，全年有望回升,,莫尼塔投资,18,,,,,,,白酒Ⅱ,2019-07-19,https://pdf.dfcfw.com/pdf/H3_AP201907191339740048_1.pdf
631,600519,贵州茅台,批价坚挺，下半年直营有望落地,买入,群益证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339555672_1.pdf
632,600519,贵州茅台,贵州茅台2019年中报点评：中报业绩符合预期，下半年直营有望放量,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339523720_1.pdf
633,600519,贵州茅台,巨人再迈大步，完成全年目标决心坚定,买入,华金证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339510664_1.pdf
634,600519,贵州茅台,需求支撑批价，全年业绩增长确定性高,买入,新时代证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339503647_1.pdf
635,600519,贵州茅台,2019年中报点评：持续调整经销商渠道 盈利能力持续提升,,东莞证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339500364_1.pdf
636,600519,贵州茅台,业绩略低于预期，盈利能力提升明显,买入,西南证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339469259_1.pdf
637,600519,贵州茅台,2019年半年报点评：业绩低于预期，三季度放量是大概率事件,买入,民生证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339451216_1.pdf
638,600519,贵州茅台,Q2高基数稳增长，静待营销体制变革落地,买入,东吴证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339450885_1.pdf
639,600519,贵州茅台,2019年中报点评：静待直营落地，全年增长无忧,增持,川财证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339449560_1.pdf
640,600519,贵州茅台,营收增速放缓并非终端需求变化,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339447763_1.pdf
641,600519,贵州茅台,收入表现波澜不惊，酝酿下一轮超预期表现,买入,国金证券,18,,,,,,,白酒Ⅱ,2019-07-18,https://pdf.dfcfw.com/pdf/H3_AP201907181339436779_1.pdf
642,600519,贵州茅台,事件点评：中报增速同比有所回落,买入,东莞证券,18,,,,,,,白酒Ⅱ,2019-07-15,https://pdf.dfcfw.com/pdf/H3_AP201907151338673231_1.pdf
643,600519,贵州茅台,贵州茅台业绩预告点评：收入利润符合预期，平均吨价提升明显,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-07-15,https://pdf.dfcfw.com/pdf/H3_AP201907151338660239_1.pdf
644,600519,贵州茅台,看好Q3报表端表现，全年业绩增长无需担忧,买入,国金证券,18,,,,,,,白酒Ⅱ,2019-07-15,https://pdf.dfcfw.com/pdf/H3_AP201907151338658586_1.pdf
645,600519,贵州茅台,2019年上半年经营数据点评：上半年业绩符合全年指引，静待直营放量,增持,川财证券,18,,,,,,,白酒Ⅱ,2019-07-14,https://pdf.dfcfw.com/pdf/H3_AP201907141338639428_1.pdf
646,600519,贵州茅台,业绩略低于预期，供需依然偏紧,买入,西南证券,18,,,,,,,白酒Ⅱ,2019-07-14,https://pdf.dfcfw.com/pdf/H3_AP201907141338635662_1.pdf
647,600519,贵州茅台,中秋价格有望坚挺，持续增长给予估值溢价,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-07-09,https://pdf.dfcfw.com/pdf/H3_AP201907091338267215_1.pdf
