序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
648,600519,贵州茅台,贵州茅台：享受龙头溢价，提高目标价到1240元,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-07-01,https://pdf.dfcfw.com/pdf/H3_AP201907011336942108_1.pdf
649,600519,贵州茅台,飞天茅台酒的合理价格应多少？,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-06-20,https://pdf.dfcfw.com/pdf/H3_AP201906201335881621_1.pdf
650,600519,贵州茅台,贵州茅台简评：6月份中下旬放量，平均吨价提升明显,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-06-13,https://pdf.dfcfw.com/pdf/H3_AP201906131334968021_1.pdf
651,600519,贵州茅台,强大品牌力及渠道控制力成就茅台,增持,川财证券,18,,,,,,,白酒Ⅱ,2019-05-20,https://pdf.dfcfw.com/pdf/H3_AP201905201331156053_1.pdf
652,600519,贵州茅台,业绩增速维持高位，渠道变革有望夯实定价基础,买入,新时代证券,18,,,,,,,白酒Ⅱ,2019-05-19,https://pdf.dfcfw.com/pdf/H3_AP201905191330983083_1.pdf
653,600519,贵州茅台,集团分食是短期扰动，北上资金决定短期走势,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-05-10,https://pdf.dfcfw.com/pdf/H3_AP201905101328463196_1.pdf
654,600519,贵州茅台,开门红如期而至，后续关注直营比例提升,买入,群益证券,18,,,,,,,白酒Ⅱ,2019-05-09,https://pdf.dfcfw.com/pdf/H3_AP201905091328320037_1.pdf
655,600519,贵州茅台,2019Q1财报点评：一季度业绩超预期，渠道改革推动业绩快速提升,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-04-30,https://pdf.dfcfw.com/pdf/H3_AP201904301324680331_1.pdf
656,600519,贵州茅台,一季报点评：一季度再超预期，产品升级是主因,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-04-26,https://pdf.dfcfw.com/pdf/H3_AP201904261322980180_1.pdf
657,600519,贵州茅台,真实需求强劲，未来两年将惊喜不断，继续强烈推荐,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-04-26,https://pdf.dfcfw.com/pdf/H3_AP201904261322932699_1.pdf
658,600519,贵州茅台,2019年一季报点评：业绩高速增长，预收款回落明显,买入,西南证券,18,,,,,,,白酒Ⅱ,2019-04-26,https://pdf.dfcfw.com/pdf/H3_AP201904261322929313_1.pdf
659,600519,贵州茅台,2019年一季报点评：Q1业绩略超预期，Q2直营渠道有望顺利放量,买入,民生证券,18,,,,,,,白酒Ⅱ,2019-04-25,https://pdf.dfcfw.com/pdf/H3_AP201904251322475820_1.pdf
660,600519,贵州茅台,一季度实现开门红，直销+非标提升助力全年目标达成,,国金证券,18,,,,,,,白酒Ⅱ,2019-04-25,https://pdf.dfcfw.com/pdf/H3_AP201904251322464083_1.pdf
661,600519,贵州茅台,【联讯食饮】贵州茅台：收入利润高增长，直销比例有待提高,增持,联讯证券,18,,,,,,,白酒Ⅱ,2019-04-25,https://pdf.dfcfw.com/pdf/H3_AP201904251322379453_1.pdf
662,600519,贵州茅台,如期迎来开门红，直营落地意在深远,买入,东吴证券,18,,,,,,,白酒Ⅱ,2019-04-25,https://pdf.dfcfw.com/pdf/H3_AP201904251322359457_1.pdf
663,600519,贵州茅台,2019Q1业绩预告点评：一季度超预期，价格快速攀升需防范,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-04-09,https://pdf.dfcfw.com/pdf/H3_AP201904091317167579_1.pdf
664,600519,贵州茅台,贵州茅台：一季报数据超预期，维持目标价1030元,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-04-08,https://pdf.dfcfw.com/pdf/H3_AP201904081316944119_1.pdf
665,600519,贵州茅台,事件点评：一季度业绩超预期,买入,东莞证券,18,,,,,,,白酒Ⅱ,2019-04-08,https://pdf.dfcfw.com/pdf/H3_AP201904081316767646_1.pdf
666,600519,贵州茅台,需求强劲，业绩释放动力足，未来2年有望持续超预期,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-04-08,https://pdf.dfcfw.com/pdf/H3_AP201904081316631948_1.pdf
667,600519,贵州茅台,4Q超预期，期待渠道改革成效,增持,群益证券,18,,,,,,,白酒Ⅱ,2019-04-08,https://pdf.dfcfw.com/pdf/H3_AP201904081316628823_1.pdf
668,600519,贵州茅台,业绩超预期，未来看直营渠道布局,买入,华鑫证券,18,,,,,,,白酒Ⅱ,2019-04-03,https://pdf.dfcfw.com/pdf/H3_AP201904031314730581_1.pdf
669,600519,贵州茅台,价格话语权强化，扬帆千亿基础扎实,买入,新时代证券,18,,,,,,,白酒Ⅱ,2019-04-01,https://pdf.dfcfw.com/pdf/H3_AP201904011312405989_1.pdf
670,600519,贵州茅台,2018年年报点评：量价齐升带动收入高速增长，现金流大幅改善,买入,西南证券,18,,,,,,,白酒Ⅱ,2019-04-01,https://pdf.dfcfw.com/pdf/H3_AP201904011312239909_1.pdf
671,600519,贵州茅台,2018年报点评：稀缺性助力提价和结构再优化，茅台持续高增速,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-04-01,https://pdf.dfcfw.com/pdf/H3_AP201904011312238301_1.pdf
672,600519,贵州茅台,2018年年报点评：茅台酒确认量超预期推动全年业绩超预期,买入,民生证券,18,,,,,,,白酒Ⅱ,2019-03-31,https://pdf.dfcfw.com/pdf/H3_AP201903311312099389_1.pdf
673,600519,贵州茅台,年报点评：量价齐升再超预期，重新定义空间和风险,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311655785_1.pdf
674,600519,贵州茅台,【联讯食饮】：4Q重现高增速，需求旺盛确保全年目标实现,增持,联讯证券,18,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311496751_1.pdf
675,600519,贵州茅台,2018年年报点评：Q4增速有所回升,买入,东莞证券,18,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311489062_1.pdf
676,600519,贵州茅台,18年业绩超预期，19年有望明显高于14%的增长规划,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311489061_1.pdf
677,600519,贵州茅台,Q4业绩超预期，19年预计稳健增长,,国金证券,18,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311425823_1.pdf
678,600519,贵州茅台,Q4利润创新高，渠道变革助增长,买入,东吴证券,18,,,,,,,白酒Ⅱ,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311387027_1.pdf
679,600519,贵州茅台,冻结经销商数量和经销商配额；重申买入评级（位于强力买入名单）（摘要）,买入,高华证券,18,,,,,,,白酒Ⅱ,2019-01-24,https://pdf.dfcfw.com/pdf/H3_AP201901241288344352_1.pdf
680,600519,贵州茅台,业绩预告点评：18业绩稳着陆，19结构调整茅台蓄势待发,买入,东兴证券,18,,,,,,,白酒Ⅱ,2019-01-04,https://pdf.dfcfw.com/pdf/H3_AP201901041282247119_1.pdf
681,600519,贵州茅台,贵州茅台：吨价提升超预期，直营增加保障未来增长,买入,太平洋,18,,,,,,,白酒Ⅱ,2019-01-03,https://pdf.dfcfw.com/pdf/H3_AP201901031281751906_1.pdf
682,600519,贵州茅台,2018年业绩和2019年指引符合预期，结构性改革启动,买入,高华证券,18,,,,,,,白酒Ⅱ,2019-01-03,https://pdf.dfcfw.com/pdf/H3_AP201901031281748872_1.pdf
683,600519,贵州茅台,4Q18超预期只是开始，2019年内部整治有望持续带来惊喜,买入,中银国际,18,,,,,,,白酒Ⅱ,2019-01-03,https://pdf.dfcfw.com/pdf/H3_AP201901031281708604_1.pdf
684,600519,贵州茅台,4Q业绩亮眼，以待来年,增持,群益证券,18,,,,,,,白酒Ⅱ,2019-01-03,https://pdf.dfcfw.com/pdf/H3_AP201901031281695114_1.pdf
685,600519,贵州茅台,事件点评：投放量保持稳健 系列酒保持快增,买入,东莞证券,18,,,,,,,白酒Ⅱ,2019-01-02,https://pdf.dfcfw.com/pdf/H3_AP201901021281313809_1.pdf
686,600519,贵州茅台,18Q4重拾高增速，19年有望维持快速增长,买入,西南证券,18,,,,,,,白酒Ⅱ,2019-01-02,https://pdf.dfcfw.com/pdf/H3_AP201901021281313802_1.pdf
687,600519,贵州茅台,茅台酒成功的秘诀-塑品牌、重渠道、传工艺,增持,中邮证券,18,,,,,,,白酒Ⅱ,2018-12-25,https://pdf.dfcfw.com/pdf/H3_AP201812251279574549_1.pdf
688,600519,贵州茅台,三个关键问题—提价、内部整治、季度业绩,买入,中银国际,18,,,,,,,白酒Ⅱ,2018-12-07,https://pdf.dfcfw.com/pdf/H3_AP201812071263550821_1.pdf
689,600519,贵州茅台,3Q出货下降使业绩承压，卖方市场延续不改长期逻辑,买入,群益证券,18,,,,,,,白酒Ⅱ,2018-11-02,https://pdf.dfcfw.com/pdf/H3_AP201811021231905222_1.pdf
690,600519,贵州茅台,三季报点评：留余力，茅台全年增速换挡稳着陆,买入,东兴证券,18,,,,,,,白酒Ⅱ,2018-11-02,https://pdf.dfcfw.com/pdf/H3_AP201811021231159032_1.pdf
691,600519,贵州茅台,高基数是营收增速回落的主因，预计4季度将回升,买入,中银国际,18,,,,,,,白酒Ⅱ,2018-10-30,https://pdf.dfcfw.com/pdf/H3_AP201810301225673787_1.pdf
692,600519,贵州茅台,2018年三季报点评：Q3茅台酒微增 系列酒保持快增,增持,东莞证券,18,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291224005983_1.pdf
693,600519,贵州茅台,三季报点评：单季放缓瑕不掩瑜，未来保持合理增长,增持,太平洋,18,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223812019_1.pdf
694,600519,贵州茅台,增速放缓，批价维持在高位,买入,西南证券,18,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223686097_1.pdf
695,600519,贵州茅台,短期增速放缓，长期供需紧张,买入,东吴证券,18,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223519481_1.pdf
696,600519,贵州茅台,Q3业绩低于预期，基数高和确认节奏放缓是主因,,国金证券,18,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810291223486880_1.pdf
697,600519,贵州茅台,【联讯食品饮料】贵州茅台：高基数致茅台酒收入增速回落，预收款环比增加需求稳健,增持,联讯证券,18,,,,,,,白酒Ⅱ,2018-10-29,https://pdf.dfcfw.com/pdf/H3_AP201810281223414630_1.pdf
698,600519,贵州茅台,白酒龙头增长稳定，毛利率高位可持续,增持,中邮证券,18,,,,,,,白酒Ⅱ,2018-08-14,https://pdf.dfcfw.com/pdf/H3_AP201808141178326898_1.pdf
699,600519,贵州茅台,上半年高增长收官，看好稳健经营能力,买入,群益证券,18,,,,,,,白酒Ⅱ,2018-08-09,https://pdf.dfcfw.com/pdf/H3_AP201808091176534120_1.pdf
700,600519,贵州茅台,半年报点评：持续稳定增长胜过一切，茅台确定性带动行业投资溢价,买入,东兴证券,18,,,,,,,白酒Ⅱ,2018-08-07,https://pdf.dfcfw.com/pdf/H3_AP201808071175519752_1.pdf
701,600519,贵州茅台,需求增长强劲，预收款下降源于打款政策变化,买入,中银国际,18,,,,,,,白酒Ⅱ,2018-08-03,https://pdf.dfcfw.com/pdf/H3_AP201808031174316437_1.pdf
702,600519,贵州茅台,全力冲刺千亿目标，预收款加速确认成为常态,买入,新时代证券,18,,,,,,,白酒Ⅱ,2018-08-03,https://pdf.dfcfw.com/pdf/H3_AP201808031174216183_1.pdf
703,600519,贵州茅台,贵州茅台2018中报点评：预收款下降是表象，增长和估值回归均衡,买入,太平洋,18,,,,,,,白酒Ⅱ,2018-08-03,https://pdf.dfcfw.com/pdf/H3_AP201808031174185359_1.pdf
704,600519,贵州茅台,【联讯食品饮料】贵州茅台： 2Q增长提速，系列酒收入占比提升,增持,联讯证券,18,,,,,,,白酒Ⅱ,2018-08-02,https://pdf.dfcfw.com/pdf/H3_AP201808021173651172_1.pdf
705,600519,贵州茅台,2Q18 results in line; reiterating Buy,买入,德意志银行,18,,,,,,,白酒Ⅱ,2018-08-02,https://pdf.dfcfw.com/pdf/H3_AP201808021173632157_1.pdf
706,600519,贵州茅台,茅台酒与系列酒同增，批价上行供需仍紧张,买入,西南证券,18,,,,,,,白酒Ⅱ,2018-08-02,https://pdf.dfcfw.com/pdf/H3_AP201808021173585641_1.pdf
707,600519,贵州茅台,中报符合预期，下半年留出量增空间,买入,东吴证券,18,,,,,,,白酒Ⅱ,2018-08-02,https://pdf.dfcfw.com/pdf/H3_AP201808021173572431_1.pdf
708,600519,贵州茅台,Q2收入超预期，维持战略首推,,国金证券,18,,,,,,,白酒Ⅱ,2018-08-02,https://pdf.dfcfw.com/pdf/H3_AP201808021173396547_1.pdf
709,600519,贵州茅台,Strong 2Q18 growth; reiterating Buy,买入,德意志银行,18,,,,,,,白酒Ⅱ,2018-07-18,https://pdf.dfcfw.com/pdf/H3_AP201807181167791858_1.pdf
710,600519,贵州茅台,上半年利润总额同比增40%，维持买入,买入,群益证券,18,,,,,,,白酒Ⅱ,2018-07-18,https://pdf.dfcfw.com/pdf/H3_AP201807181167703965_1.pdf
711,600519,贵州茅台,初步经营数据基本符合我们的预期,买入,高华证券,18,,,,,,,白酒Ⅱ,2018-07-18,https://pdf.dfcfw.com/pdf/H3_AP201807181167703670_1.pdf
712,600519,贵州茅台,“国酒”茅台，酒业龙头，行业晴雨表,买入,新时代证券,18,,,,,,,白酒Ⅱ,2018-07-17,https://pdf.dfcfw.com/pdf/H3_AP201807171167216038_1.pdf
713,600519,贵州茅台,事件点评：预计中报业绩保持快速增长 风险评级：中风险 预计中报业绩保持快速增长  ,买入,东莞证券,18,,,,,,,白酒Ⅱ,2018-07-16,https://pdf.dfcfw.com/pdf/H3_AP201807161166783168_1.pdf
714,600519,贵州茅台,2018年一季度财报点评：全年稳健增长确定性强,买入,东兴证券,18,,,,,,,白酒Ⅱ,2018-05-03,https://pdf.dfcfw.com/pdf/H3_AP201805031135995176_1.pdf
715,600519,贵州茅台,贵州茅台一季报点评：发货滞后影响增速，提价效应未充分显现,买入,太平洋,18,,,,,,,白酒Ⅱ,2018-05-02,https://pdf.dfcfw.com/pdf/H3_AP201805021134492099_1.pdf
716,600519,贵州茅台,基本符合预期，全年确定性不改,,国金证券,18,,,,,,,白酒Ⅱ,2018-05-02,https://pdf.dfcfw.com/pdf/H3_AP201805021134453774_1.pdf
717,600519,贵州茅台,业绩表现依旧稳健，理性看待预收款回落,买入,西南证券,18,,,,,,,白酒Ⅱ,2018-05-02,https://pdf.dfcfw.com/pdf/H3_AP201805021134453666_1.pdf
718,600519,贵州茅台,销售均价和利润率推动四季度业绩超预期；维持强力买入,买入,高华证券,18,,,,,,,白酒Ⅱ,2018-04-02,https://pdf.dfcfw.com/pdf/H3_AP201804021115415098_1.pdf
719,600519,贵州茅台,销量大增+管理改善推动业绩高增长,增持,国元证券,18,,,,,,,白酒Ⅱ,2018-04-02,https://pdf.dfcfw.com/pdf/H3_AP201804021115375437_1.pdf
720,600519,贵州茅台,17年业绩略超预期，18年有望开门红,增持,群益证券,18,,,,,,,白酒Ⅱ,2018-03-29,https://pdf.dfcfw.com/pdf/H3_AP201803291114081461_1.pdf
721,600519,贵州茅台,需求旺盛稳定放量，稳价迎来健康发展,买入,东吴证券,18,,,,,,,白酒Ⅱ,2018-03-28,https://pdf.dfcfw.com/pdf/H3_AP201803281112673249_1.pdf
722,600519,贵州茅台,17年业绩靓丽，18年继续向上,买入,西南证券,18,,,,,,,白酒Ⅱ,2018-03-28,https://pdf.dfcfw.com/pdf/H3_AP201803281112651114_1.pdf
723,600519,贵州茅台,无需担心预收款下降，18年高增长确定,买入,中银证券,18,,,,,,,白酒Ⅱ,2018-03-28,https://pdf.dfcfw.com/pdf/H3_AP201803281112641468_1.pdf
724,600519,贵州茅台,2017年年报点评：产量稳增长 销量大增拉动业绩略超预期,买入,东莞证券,18,,,,,,,白酒Ⅱ,2018-03-28,https://pdf.dfcfw.com/pdf/H3_AP201803281112614908_1.pdf
725,600519,贵州茅台,贵州茅台2017年报点评：业绩超预期，今年更可期,买入,太平洋,18,,,,,,,白酒Ⅱ,2018-03-28,https://pdf.dfcfw.com/pdf/H3_AP201803281112530335_1.pdf
726,600519,贵州茅台,17年业绩小幅超预期，18年确定性依旧,,国金证券,18,,,,,,,白酒Ⅱ,2018-03-28,https://pdf.dfcfw.com/pdf/H3_AP201803281112511893_1.pdf
727,600519,贵州茅台,17年完美收官，18年确定性依旧,,国金证券,18,,,,,,,白酒Ⅱ,2018-02-02,https://pdf.dfcfw.com/pdf/H3_AP201802021086134475_1.pdf
728,600519,贵州茅台,2017 net profit in line,买入,德意志银行,18,,,,,,,白酒Ⅱ,2018-02-01,https://pdf.dfcfw.com/pdf/H3_AP201802011085180693_1.pdf
729,600519,贵州茅台,事件点评：业绩超预期，茅台引领行业持续高增速,买入,东兴证券,18,,,,,,,白酒Ⅱ,2018-01-31,https://pdf.dfcfw.com/pdf/H3_AP201801311084649318_1.pdf
730,600519,贵州茅台,贵州茅台跟踪点评：净利润兑现高增长，坚定基本面信心,买入,太平洋,18,,,,,,,白酒Ⅱ,2018-01-31,https://pdf.dfcfw.com/pdf/H3_AP201801311084535132_1.pdf
731,600519,贵州茅台,Increasing risk of over supply in 2018,买入,德意志银行,18,,,,,,,白酒Ⅱ,2018-01-30,https://pdf.dfcfw.com/pdf/H3_AP201801301084031117_1.pdf
732,600519,贵州茅台,提价靴子落地，业绩有望保持高增长,买入,群益证券,18,,,,,,,白酒Ⅱ,2018-01-04,https://pdf.dfcfw.com/pdf/H3_AP201801041073550073_1.pdf
733,600519,贵州茅台,提价终落地，情理之中而又预期之外,买入,西南证券,18,,,,,,,白酒Ⅱ,2017-12-29,https://pdf.dfcfw.com/pdf/H3_AP201712291071252637_1.pdf
734,600519,贵州茅台,事件点评：2018年提价18%左右 业绩有望保持较快增长,买入,东莞证券,18,,,,,,,白酒Ⅱ,2017-12-29,https://pdf.dfcfw.com/pdf/H3_AP201712291071190621_1.pdf
735,600519,贵州茅台,贵州茅台提价点评：及时提价，提价幅度符合预期，18年目标价810元,买入,太平洋,18,,,,,,,白酒Ⅱ,2017-12-29,https://pdf.dfcfw.com/pdf/H3_AP201712291071161909_1.pdf
736,600519,贵州茅台,17年完美收官，提价开启18年征程,,国金证券,18,,,,,,,白酒Ⅱ,2017-12-28,https://pdf.dfcfw.com/pdf/H3_AP201712280012969253_1.pdf
737,600519,贵州茅台,系列酒收入超出预期，正成为重要的增长极,买入,高华证券,18,,,,,,,白酒Ⅱ,2017-12-22,https://pdf.dfcfw.com/pdf/H3_AP201712221069205172_1.pdf
738,600519,贵州茅台,产能扩张将推动长期增长,买入,高华证券,18,,,,,,,白酒Ⅱ,2017-12-08,https://pdf.dfcfw.com/pdf/H3_AP201712081064366265_1.pdf
739,600519,贵州茅台,How much Moutai is stored in channels now?,买入,德意志银行,18,,,,,,,白酒Ⅱ,2017-11-20,https://pdf.dfcfw.com/pdf/H3_AP201711201052733850_1.pdf
740,600519,贵州茅台,2017年三季报点评：利润增速超预期，预收款项环比微降,,民生证券,18,,,,,,,白酒Ⅱ,2017-11-19,https://pdf.dfcfw.com/pdf/H3_AP201711191051321020_1.pdf
741,600519,贵州茅台,新零售模式：借助云商平台重获控制权；强力买入（摘要）,买入,高华证券,18,,,,,,,白酒Ⅱ,2017-11-17,https://pdf.dfcfw.com/pdf/H3_AP201711171045945911_1.pdf
742,600519,贵州茅台,三季报点评：业绩超预期，大市值获支撑，维持660目标价,买入,太平洋,18,,,,,,,白酒Ⅱ,2017-10-30,https://pdf.dfcfw.com/pdf/H3_AP201710300990578244_1.pdf
743,600519,贵州茅台,【联讯食品饮料公司点评】贵州茅台：三季度发货量大增，业绩超预期,增持,联讯证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270983312317_1.pdf
744,600519,贵州茅台,2017年前三季度净利润增长60%，龙头地位无可撼动,买入,群益证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270983082631_1.pdf
745,600519,贵州茅台,旺季放量业绩大超预期，或带动消费龙头估值全面提升,买入,东吴证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270983030397_1.pdf
746,600519,贵州茅台,需求强劲，基数偏低，业绩任性,,中银证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270982928886_1.pdf
747,600519,贵州茅台,发货迅速、需求强劲推动业绩高于预期；买入（位于强力买入名单）,买入,高华证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270982708804_1.pdf
748,600519,贵州茅台,Q3业绩大超市场预期，茅台展现王者雄风,买入,西南证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270982409220_1.pdf
749,600519,贵州茅台,三季度财报点评：不断超预期,买入,东兴证券,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270982409185_1.pdf
750,600519,贵州茅台,3Q17 result strong beat; reiterating Buy,买入,德意志银行,18,,,,,,,白酒Ⅱ,2017-10-27,https://pdf.dfcfw.com/pdf/H3_AP201710270981720782_1.pdf
751,600519,贵州茅台,意料之外、情理之中的超预期,,国金证券,18,,,,,,,白酒Ⅱ,2017-10-26,https://pdf.dfcfw.com/pdf/H3_AP201710260979466895_1.pdf
752,600519,贵州茅台,贵州茅台跟踪点评：量增价稳，三季报乐观，上调盈利预测和目标价至660,买入,太平洋,18,,,,,,,白酒Ⅱ,2017-10-16,https://pdf.dfcfw.com/pdf/H3_AP201710160955859188_1.pdf
753,600519,贵州茅台,贵州茅台跟踪点评：量增价稳，三季报乐观，上调盈利预测和目标价至660元,买入,太平洋,18,,,,,,,白酒Ⅱ,2017-10-13,https://pdf.dfcfw.com/pdf/H3_AP201907051337815098_1.pdf
754,600519,贵州茅台,消费旺季到来，需求持续向好,,民生证券,18,,,,,,,白酒Ⅱ,2017-10-12,https://pdf.dfcfw.com/pdf/H3_AP201710120947935207_1.pdf
755,600519,贵州茅台,3Q preview:strong sales growth withhigh visibility;reiterating Buy,买入,德意志银行,18,,,,,,,白酒Ⅱ,2017-10-06,https://pdf.dfcfw.com/pdf/H3_AP201711151039333969_1.pdf
756,600519,贵州茅台,Channel check feedback: fighting with channel stocking,买入,德意志银行,18,,,,,,,白酒Ⅱ,2017-09-25,https://pdf.dfcfw.com/pdf/H3_AP201709250910251522_1.pdf
757,600519,贵州茅台,Increasing ex-factory supply; sales growth to speed up in 3Q17,买入,德意志银行,18,,,,,,,白酒Ⅱ,2017-08-16,https://pdf.dfcfw.com/pdf/H3_AP201708160804017389_1.pdf
758,600519,贵州茅台,上半年无量业绩优异，下半年放量+低基数业绩加速增长,买入,东吴证券,18,,,,,,,白酒Ⅱ,2017-08-04,https://pdf.dfcfw.com/pdf/H3_AP201708040772986419_1.pdf
